date,capital,ret,n_hold,phase
2016-04-21 16:00:00,5460711.8139425265,-0.00498750150172779,8,样本内
2016-04-28 16:00:00,5097138.790990118,-0.06457978581182736,8,样本内
2016-05-08 16:00:00,4908630.985853596,-0.0349830630215006,8,样本内
2016-05-15 16:00:00,4859910.3621845925,-0.007925501389168066,10,样本内
2016-05-22 16:00:00,4776082.8766726,-0.015248771945314255,11,样本内
2016-05-29 16:00:00,5249319.543703099,0.10108468492912615,12,样本内
2016-06-05 16:00:00,5087832.005473076,-0.02876351837329798,12,样本内
2016-06-14 16:00:00,5011502.725429896,-0.013002319251317942,12,样本内
2016-06-21 16:00:00,5147146.517703534,0.029066490772386506,12,样本内
2016-06-28 16:00:00,5308303.179309584,0.03330990366249623,12,样本内
2016-07-05 16:00:00,5373798.596442939,0.014338296235346751,12,样本内
2016-07-12 16:00:00,5457697.013594501,0.017612497499831393,12,样本内
2016-07-19 16:00:00,5281139.9465455245,-0.030350104193983818,12,样本内
2016-07-26 16:00:00,5313957.211021817,0.008214049392453413,12,样本内
2016-08-02 16:00:00,5493603.961211265,0.03580658576189482,12,样本内
2016-08-09 16:00:00,5677980.896387701,0.0355621090413993,13,样本内
2016-08-16 16:00:00,5661950.52720946,-0.000823251692945888,13,样本内
2016-08-23 16:00:00,5631336.593745024,-0.0034069588417128685,13,样本内
2016-08-30 16:00:00,5744653.375567779,0.022122537507102878,13,样本内
2016-09-06 16:00:00,5694142.031355362,-0.006792757527763657,13,样本内
2016-09-13 16:00:00,5871953.878958518,0.03322715355957333,13,样本内
2016-09-22 16:00:00,5798212.825039259,-0.010558180026498823,12,样本内
2016-09-29 16:00:00,5923869.3661022335,0.023671598620928946,12,样本内
2016-10-13 16:00:00,5892938.328987992,-0.0032214245795552697,13,样本内
2016-10-20 16:00:00,5909930.86727213,0.004883542527596089,14,样本内
2016-10-27 16:00:00,6042542.094719779,0.02443871043940978,14,样本内
2016-11-03 16:00:00,6029862.771106399,-9.83426204776269e-05,14,样本内
2016-11-10 16:00:00,6163093.930350013,0.024095222445529692,13,样本内
2016-11-17 16:00:00,6060120.655870111,-0.014708048853971359,13,样本内
2016-11-24 16:00:00,5806025.205746475,-0.03992910744730923,13,样本内
2016-12-01 16:00:00,5858889.184161626,0.011105020481624737,14,样本内
2016-12-08 16:00:00,5453759.666974593,-0.067147837491486,14,样本内
2016-12-15 16:00:00,5390708.960578252,-0.009560961656991683,13,样本内
2016-12-22 16:00:00,5379445.09355398,-8.949641070282305e-05,13,样本内
2016-12-29 16:00:00,5375820.707355279,0.0013262527759518006,13,样本内
2017-01-08 16:00:00,4910192.011339444,-0.08461536932932948,13,样本内
2017-01-15 16:00:00,5022986.582785597,0.02497151948145197,14,样本内
2017-01-22 16:00:00,5042723.698789432,0.005929358694979552,13,样本内
2017-02-05 16:00:00,5160740.132725496,0.025403311580286497,12,样本内
2017-02-12 16:00:00,5015864.898241437,-0.026072569197075117,14,样本内
2017-02-19 16:00:00,5019867.417471542,0.0027979718974305606,14,样本内
2017-02-26 16:00:00,5067982.163236124,0.01158486385459496,14,样本内
2017-03-05 16:00:00,5076329.686150748,0.003647109765929618,13,样本内
2017-03-12 16:00:00,5015032.79051377,-0.010075042289748946,13,样本内
2017-03-19 16:00:00,5000417.261033253,-0.0009143437522806963,13,样本内
2017-03-26 16:00:00,4931897.60935957,-0.011702786806940377,13,样本内
2017-04-04 16:00:00,4891991.1275557345,-0.006091506548737324,13,样本内
2017-04-11 16:00:00,4503161.281023401,-0.07748294189294884,14,样本内
2017-04-18 16:00:00,4203144.580032362,-0.06462357447762938,15,样本内
2017-04-25 16:00:00,4137970.363605006,-0.013506061042243203,12,样本内
2017-05-03 16:00:00,3883639.0107547203,-0.05946282609639378,12,样本内
2017-05-10 16:00:00,3908444.7683920753,0.008387245974371516,12,样本内
2017-05-17 16:00:00,3704090.567435089,-0.050285298390197596,12,样本内
2017-05-24 16:00:00,3753216.54063001,0.015262627438653201,13,样本内
2017-06-04 16:00:00,3826862.954049031,0.021622212739864543,11,样本内
2017-06-11 16:00:00,3956763.202973112,0.03594431692063595,12,样本内
2017-06-18 16:00:00,3971781.620108177,0.0057956320266475585,12,样本内
2017-06-25 16:00:00,4027248.9869409483,0.015965361678485484,12,样本内
2017-07-02 16:00:00,4014235.6477475776,-0.001231322234003533,11,样本内
2017-07-09 16:00:00,3828498.6402746993,-0.044269582498749654,11,样本内
2017-07-16 16:00:00,3884550.581751796,0.016640710822630706,12,样本内
2017-07-23 16:00:00,3871719.7700639423,-0.0013030363275813972,10,样本内
2017-07-30 16:00:00,3780718.94711196,-0.021503979718676722,11,样本内
2017-08-06 16:00:00,3736003.2940777047,-0.009827288317322004,13,样本内
2017-08-13 16:00:00,3807301.7049190844,0.021084140250733168,14,样本内
2017-08-20 16:00:00,3869388.1660503685,0.018307208081531225,16,样本内
2017-08-27 16:00:00,3885043.5821868023,0.006045966820747664,16,样本内
2017-09-03 16:00:00,3902867.5507546687,0.0065878426305410066,18,样本内
2017-09-10 16:00:00,3903482.2133533666,0.0021574899969584393,20,样本内
2017-09-17 16:00:00,3841347.566905441,-0.013917748064886775,20,样本内
2017-09-24 16:00:00,3857192.253201232,0.006124772887592389,20,样本内
2017-10-08 16:00:00,3791632.7087499825,-0.014996701265496676,20,样本内
2017-10-15 16:00:00,3734856.182451813,-0.01297416302141972,20,样本内
2017-10-22 16:00:00,3674727.7303319387,-0.014099268400852339,20,样本内
2017-10-29 16:00:00,3652110.9903831077,-0.004154670933072873,20,样本内
2017-11-05 16:00:00,3659156.8864303487,0.003929266680502063,20,样本内
2017-11-12 16:00:00,3489237.774313998,-0.04443668402043116,20,样本内
2017-11-19 16:00:00,3336092.6458238834,-0.04189071149506966,20,样本内
2017-11-26 16:00:00,3387954.401021634,0.017545657960869616,20,样本内
2017-12-03 16:00:00,3396119.22041355,0.004409955514588265,20,样本内
2017-12-10 16:00:00,3337145.434485459,-0.015365051725395462,20,样本内
2017-12-17 16:00:00,3211134.8372640833,-0.03575999568949094,20,样本内
2017-12-24 16:00:00,3224255.157019004,0.006085882536810366,20,样本内
2018-01-01 16:00:00,3259003.890866587,0.012777290305929218,20,样本内
2018-01-08 16:00:00,3106056.8424217436,-0.04493061240996976,20,样本内
2018-01-15 16:00:00,3104148.91648283,0.001385740172924249,20,样本内
2018-01-22 16:00:00,3016482.4693094688,-0.026241701520135795,20,样本内
2018-01-29 16:00:00,2573738.2758362987,-0.1447749930515998,20,样本内
2018-02-05 16:00:00,2571926.9488061853,0.001296227185522658,20,样本内
2018-02-12 16:00:00,2703738.3810465657,0.05325006847553097,20,样本内
2018-02-26 16:00:00,2777834.3233432285,0.02940499702784908,20,样本内
2018-03-05 16:00:00,2830303.0987992436,0.020888374664788146,20,样本内
2018-03-12 16:00:00,2868584.7750719143,0.015525645464936788,20,样本内
2018-03-19 16:00:00,2828499.734471052,-0.01197380371993978,20,样本内
2018-03-26 16:00:00,2829664.270982194,0.0024117152626707606,20,样本内
2018-04-02 16:00:00,2825629.3956924174,0.0005740798542237802,20,样本内
2018-04-11 16:00:00,2814000.1559152086,-0.0021156281127798493,20,样本内
2018-04-18 16:00:00,2728951.121859059,-0.028223535658791914,20,样本内
2018-04-25 16:00:00,2782881.126794202,0.0217621732771833,20,样本内
2018-05-03 16:00:00,2816740.125097074,0.014166886316799581,20,样本内
2018-05-10 16:00:00,2803388.5283563123,-0.002740088239521754,20,样本内
2018-05-17 16:00:00,2754262.127270618,-0.015523935975616599,20,样本内
2018-05-24 16:00:00,2612282.6668956014,-0.04954900071755815,20,样本内
2018-05-31 16:00:00,2617736.4089656887,0.0040877304509194575,20,样本内
